time	V(1)	V(2)	V(3)	V(4)	V(5)	V(6)	V(7)	V(8)
4.754652192026872e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.772574834246882e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.787207000783042e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.801839167319202e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.816471333855361e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.831103500391520e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.845735666927680e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.860367833463840e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.875000000000000e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.875303682477775e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.875784565506749e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257997e-009	4.816572e-009	9.970090e-001
4.875871698488409e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258030e-009	4.816572e-009	9.970090e-001
4.875964283177363e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258045e-009	4.816572e-009	9.970090e-001
4.875993452436341e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258023e-009	4.816583e-009	9.970090e-001
4.876016444956870e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258032e-009	4.816614e-009	9.970090e-001
4.876041141887633e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258106e-009	4.816658e-009	9.970090e-001
4.876066837965570e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258338e-009	4.816669e-009	9.970090e-001
4.876084286470001e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258653e-009	4.816648e-009	9.970090e-001
4.876101934591339e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259112e-009	4.816618e-009	9.970090e-001
4.876121540289671e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259667e-009	4.816591e-009	9.970090e-001
4.876142476688972e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.260045e-009	4.816570e-009	9.970090e-001
4.876164597144977e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259951e-009	4.816553e-009	9.970090e-001
4.876189546410969e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259285e-009	4.816537e-009	9.970090e-001
4.876215644118120e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258377e-009	4.816527e-009	9.970090e-001
4.876234368377779e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257822e-009	4.816524e-009	9.970090e-001
4.876253108087239e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257431e-009	4.816525e-009	9.970090e-001
4.876273439682043e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257142e-009	4.816529e-009	9.970090e-001
4.876294789454162e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256925e-009	4.816535e-009	9.970090e-001
4.876319821979235e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256784e-009	4.816543e-009	9.970090e-001
4.876340240955111e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256789e-009	4.816549e-009	9.970090e-001
4.876357004117082e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256888e-009	4.816553e-009	9.970090e-001
4.876376807713430e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257054e-009	4.816558e-009	9.970090e-001
4.876395563300376e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257237e-009	4.816562e-009	9.970090e-001
4.876409158252265e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257359e-009	4.816564e-009	9.970090e-001
4.876425742923884e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257492e-009	4.816566e-009	9.970090e-001
4.876443340221079e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257615e-009	4.816568e-009	9.970090e-001
4.876469571584749e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257764e-009	4.816570e-009	9.970090e-001
4.876500000000000e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257887e-009	4.816571e-009	9.970090e-001
4.876509128524575e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257912e-009	4.816571e-009	9.970090e-001
4.876521299890675e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257940e-009	4.816571e-009	9.970090e-001
4.876536576232613e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257965e-009	4.816571e-009	9.970090e-001
4.876553708431873e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257984e-009	4.816572e-009	9.970090e-001
4.876571850600656e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257997e-009	4.816572e-009	9.970090e-001
4.876591282450295e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258006e-009	4.816572e-009	9.970090e-001
4.876605848181011e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258011e-009	4.816572e-009	9.970090e-001
4.876624517627938e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258014e-009	4.816572e-009	9.970090e-001
4.876644767438360e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258016e-009	4.816572e-009	9.970090e-001
4.876672507134040e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258017e-009	4.816572e-009	9.970090e-001
4.876705662889352e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258017e-009	4.816572e-009	9.970090e-001
4.876753229017981e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.876796883283695e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.876851624090844e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.876913633056078e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.877004049476979e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.877100878513674e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.877436515935169e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.891499999999999e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.892999999999999e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.918285714285714e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.943571428571428e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.968857142857142e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
4.994142857142857e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.019428571428571e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.044714285714285e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.070000000000000e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.070525000000000e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.070675000000000e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258004e-009	4.816572e-009	9.970090e-001
5.070941674398558e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258006e-009	4.816572e-009	9.970090e-001
5.071035646877115e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258251e-009	4.816615e-009	9.970090e-001
5.071084658232777e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258645e-009	4.816645e-009	9.970090e-001
5.071116925519346e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259079e-009	4.816628e-009	9.970090e-001
5.071138734368955e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259413e-009	4.816592e-009	9.970090e-001
5.071165882977079e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259702e-009	4.816554e-009	9.970090e-001
5.071194034278744e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.259580e-009	4.816537e-009	9.970090e-001
5.071219711203154e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258934e-009	4.816530e-009	9.970090e-001
5.071245532714503e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258030e-009	4.816527e-009	9.970090e-001
5.071275375241864e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257112e-009	4.816529e-009	9.970090e-001
5.071302384974102e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256748e-009	4.816535e-009	9.970090e-001
5.071326663254531e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256723e-009	4.816543e-009	9.970090e-001
5.071343331317728e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256780e-009	4.816548e-009	9.970090e-001
5.071360005646670e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256845e-009	4.816553e-009	9.970090e-001
5.071379218635812e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.256941e-009	4.816558e-009	9.970090e-001
5.071397585848303e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257085e-009	4.816561e-009	9.970090e-001
5.071413018490965e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257234e-009	4.816564e-009	9.970090e-001
5.071432931599634e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257434e-009	4.816566e-009	9.970090e-001
5.071453377669298e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257608e-009	4.816568e-009	9.970090e-001
5.071467385038304e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257699e-009	4.816569e-009	9.970090e-001
5.071471985261988e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257724e-009	4.816569e-009	9.970090e-001
5.071477272871196e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257750e-009	4.816570e-009	9.970090e-001
5.071482560480405e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257775e-009	4.816570e-009	9.970090e-001
5.071487848089613e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257797e-009	4.816570e-009	9.970090e-001
5.071493135698820e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257818e-009	4.816570e-009	9.970090e-001
5.071498423308028e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257838e-009	4.816570e-009	9.970090e-001
5.071503710917236e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257856e-009	4.816571e-009	9.970090e-001
5.071508998526444e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257872e-009	4.816571e-009	9.970090e-001
5.071518596954652e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257900e-009	4.816571e-009	9.970090e-001
5.071534482930352e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257937e-009	4.816571e-009	9.970090e-001
5.071552210226075e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257967e-009	4.816572e-009	9.970090e-001
5.071569340108164e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.257987e-009	4.816572e-009	9.970090e-001
5.071587051968751e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258000e-009	4.816572e-009	9.970090e-001
5.071605825566068e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258007e-009	4.816572e-009	9.970090e-001
5.071629728995616e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258013e-009	4.816572e-009	9.970090e-001
5.071655989152093e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258015e-009	4.816572e-009	9.970090e-001
5.071680375092737e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258017e-009	4.816572e-009	9.970090e-001
5.071711547611849e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.071748203389206e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.071790913604776e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258017e-009	4.816572e-009	9.970090e-001
5.071855688736590e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.071924226284185e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072031886782179e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072136179279411e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072233780773817e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072331382268223e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072428983762630e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072526585257036e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072624186751443e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072721788245849e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072819389740255e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072858805572646e-002	4.895985e-011	9.791817e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.258018e-009	4.816572e-009	9.970090e-001
5.072906076935203e-002	9.999844e-001	3.000426e-008	9.994379e-001	9.988764e-001	9.992508e-001	4.811542e-007	9.606084e-007	9.970109e-001
5.072944596195095e-002	9.999844e-001	-9.713186e-009	9.994378e-001	9.988762e-001	9.992505e-001	-1.536689e-007	-3.090365e-007	9.970084e-001
5.072986612686352e-002	9.999844e-001	3.695637e-009	9.994378e-001	9.988763e-001	9.992506e-001	6.085016e-008	1.200006e-007	9.970092e-001
5.073022345470433e-002	9.999844e-001	-9.632644e-010	9.994378e-001	9.988763e-001	9.992505e-001	-1.374773e-008	-2.919493e-008	9.970089e-001
5.073066004836199e-002	9.999844e-001	5.074750e-010	9.994378e-001	9.988763e-001	9.992506e-001	9.826285e-009	1.795313e-008	9.970090e-001
5.073153323567730e-002	9.999844e-001	-1.624047e-010	9.994378e-001	9.988763e-001	9.992506e-001	-9.183109e-010	-3.536102e-009	9.970090e-001
5.073461572469114e-002	9.999844e-001	3.898823e-011	9.994378e-001	9.988763e-001	9.992506e-001	2.312579e-009	2.925691e-009	9.970090e-001
5.073769821370499e-002	9.999844e-001	1.856762e-010	9.994378e-001	9.988763e-001	9.992506e-001	4.665854e-009	7.632250e-009	9.970090e-001
5.074078070271883e-002	9.999844e-001	2.776593e-010	9.994378e-001	9.988763e-001	9.992506e-001	6.141513e-009	1.058357e-008	9.970090e-001
5.074386319173267e-002	9.999844e-001	3.149375e-010	9.994378e-001	9.988763e-001	9.992506e-001	6.739557e-009	1.177966e-008	9.970090e-001
5.074694568074652e-002	9.999844e-001	2.975108e-010	9.994378e-001	9.988763e-001	9.992506e-001	6.459984e-009	1.122052e-008	9.970090e-001
5.075002816976036e-002	9.999844e-001	2.253791e-010	9.994378e-001	9.988763e-001	9.992506e-001	5.302796e-009	8.906138e-009	9.970090e-001
5.075311065877421e-002	9.999844e-001	9.854257e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267993e-009	4.836523e-009	9.970090e-001
5.086499999999999e-002	9.999844e-001	9.854257e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267993e-009	4.836523e-009	9.970090e-001
5.088000000000000e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.113285714285714e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.138571428571428e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.163857142857142e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.189142857142857e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.214428571428571e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.239714285714285e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.265000000000000e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.265450000000000e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.265615901040802e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.265822464790042e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268000e-009	4.836616e-009	9.970090e-001
5.265898869667463e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268035e-009	4.836616e-009	9.970090e-001
5.265986111193403e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268093e-009	4.836616e-009	9.970090e-001
5.266014448782826e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268064e-009	4.836628e-009	9.970090e-001
5.266036939894836e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268067e-009	4.836663e-009	9.970090e-001
5.266061453660412e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268147e-009	4.836709e-009	9.970090e-001
5.266086547048678e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268411e-009	4.836715e-009	9.970090e-001
5.266103111181698e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268756e-009	4.836690e-009	9.970090e-001
5.266120934172943e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.269298e-009	4.836659e-009	9.970090e-001
5.266140108562157e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.269947e-009	4.836633e-009	9.970090e-001
5.266161001629219e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.270419e-009	4.836613e-009	9.970090e-001
5.266183188044054e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.270349e-009	4.836596e-009	9.970090e-001
5.266207985021889e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.269609e-009	4.836580e-009	9.970090e-001
5.266233899314852e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268570e-009	4.836570e-009	9.970090e-001
5.266262767781151e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267632e-009	4.836567e-009	9.970090e-001
5.266296538584245e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.266983e-009	4.836573e-009	9.970090e-001
5.266333583104938e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.266607e-009	4.836584e-009	9.970090e-001
5.266353979622575e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.266531e-009	4.836591e-009	9.970090e-001
5.266369104362521e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.266594e-009	4.836596e-009	9.970090e-001
5.266385452999844e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.266714e-009	4.836600e-009	9.970090e-001
5.266436530045085e-002	9.999844e-001	9.854547e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267317e-009	4.836610e-009	9.970090e-001
5.266454233113919e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267484e-009	4.836612e-009	9.970090e-001
5.266473908789206e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267639e-009	4.836613e-009	9.970090e-001
5.266502609121079e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267810e-009	4.836614e-009	9.970090e-001
5.266539136816191e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267940e-009	4.836615e-009	9.970090e-001
5.266569872555719e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.267994e-009	4.836616e-009	9.970090e-001
5.266667928912609e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268018e-009	4.836616e-009	9.970090e-001
5.266765985269498e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268036e-009	4.836616e-009	9.970090e-001
5.266864041626388e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268048e-009	4.836616e-009	9.970090e-001
5.266962097983277e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268055e-009	4.836616e-009	9.970090e-001
5.267060154340167e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268056e-009	4.836616e-009	9.970090e-001
5.267158210697057e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268051e-009	4.836616e-009	9.970090e-001
5.267256267053946e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.267722602395900e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268039e-009	4.836616e-009	9.970090e-001
5.268404029523954e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.269766883780060e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268039e-009	4.836616e-009	9.970090e-001
5.271752483658481e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.274994804612092e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268039e-009	4.836616e-009	9.970090e-001
5.276911011118246e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.279180738726581e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.281499999999999e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
5.283000000000000e-002	9.999844e-001	9.854546e-011	9.994378e-001	9.988763e-001	9.992506e-001	3.268040e-009	4.836616e-009	9.970090e-001
